"","x"
"319",0.000231816864676905
"320",9.90197049212793e-05
"321",0.00416982562547384
"322",0.000578913090672263
"323",0.0111455108359133
"324",0.427926363320597
"325",0
"326",0
"327",0.0167332192432021
"328",0.023621612671781
"329",0.540858018386108
"330",0.000836601307189542
"331",0.000132100396301189
"332",0.000240384615384615
"333",0.524082721814543
"334",0
"335",0.00351872871736663
"336",0
"337",0.00647161925306728
"338",0.00383877159309021
"339",0.00468686868686869
"340",0.00287243765504635
"341",0.1954136493307
"342",0.165433821819028
"343",0.050515510332718
"344",0.00312639571237159
"345",0.00652910894404219
"346",0.00189296162450525
"347",0.0461348228371637
"348",0.0524132583834076
"349",0.00812483879288109
"350",0.0170142905115481
"351",0.00315568022440393
"352",0.0535133783445861
"353",0.00790982796124184
"354",0
"355",0.00980392156862745
"356",0.00172466267627067
"357",0.00647161925306728
"358",0.260893057002817
"359",0.00169567602613336
"360",0.00173958423936679
"361",0.160802626103842
"362",0.236825192802057
"363",0.0162423863813837
"364",0.00201960201960202
"365",0.0043965706748736
"366",0
"367",0.0210769345348924
"368",0.0602137279079326
"369",0.0029615526997726
"370",0.00774783126945235
"371",0.00595033756722737
"372",0.0354694024849204
"373",0.00236915787206547
"374",0
"375",0.0340802174443322
"376",0.00346095608911962
"377",0.00383877159309021
"378",0.260507120527961
"379",0.00204673375405083
"380",0.00537980678158742
"381",0.000253662248715835
"382",0.000315192267283043
"383",0.0192385581206966
"384",0.0034624145785877
"385",0.099654754128954
"386",0
"387",0.000762122511193674
"388",0.000514226945491944
"389",0.00337190589317189
"390",0.00295785062854326
"391",0
"392",0.000590972889118712
"393",0.00566393958464443
"394",0.00135838804618519
"395",0.00350308709550291
"396",0.000231816864676905
"397",0.00468686868686869
"398",0.00169567602613336
"399",0.00204673375405083
"400",0.446262478694911
"401",0.000641299700726806
"402",0.000363983802720779
"403",0.0107512667988544
"404",0.00316137376059779
"405",0.132994215859212
"406",0
"407",0.00125328988595062
"408",0.00136991514136763
"409",0.00225112556278139
"410",0.00293201392706615
"411",0
"412",0.000485436893203883
"413",0.00255509421909933
"414",0.00169822535450454
"415",0.00411171450737005
"416",0
"417",0.00287243765504635
"418",0.00173958423936679
"419",0.00537980678158742
"420",0.445970294618943
